transcript401	PanBaRT20_chr4HG37400.74	84.091	44	7	0	358	227	11	54	1.36e-05	43.1	32	11
transcript401	PanBaRT20_chr7HG79521.1	58.750	80	32	1	122	358	45	124	3.59e-05	43.5	58	19
transcript401	PanBaRT20_chr3HG31010.1	94.737	19	1	0	351	407	45	63	4.62e-05	42.0	14	5
transcript401	PanBaRT20_chr4HG38244.1	73.913	23	6	0	339	407	82	104	1.15e-04	42.0	17	6
transcript401	PanBaRT20_chr3HG22092.2	94.737	19	1	0	351	407	224	242	1.86e-04	42.7	14	5
transcript401	PanBaRT20_chr4HG38250.8	94.737	19	1	0	351	407	285	303	2.16e-04	42.7	14	5
transcript401	PanBaRT20_chr4HG38250.2	94.737	19	1	0	351	407	285	303	2.16e-04	42.7	14	5
transcript401	PanBaRT20_chr4HG38250.14	94.737	19	1	0	351	407	285	303	2.16e-04	42.7	14	5
transcript401	PanBaRT20_chr4HG38250.11	94.737	19	1	0	351	407	285	303	2.16e-04	42.7	14	5
transcript401	PanBaRT20_chr4HG38250.10	94.737	19	1	0	351	407	285	303	2.16e-04	42.7	14	5
transcript401	PanBaRT20_chr4HG38250.12	80.000	20	4	0	348	407	74	93	2.27e-04	41.2	15	5
transcript401	PanBaRT20_chr4HG38250.7	84.211	19	3	0	351	407	184	202	4.80e-04	41.6	14	5
transcript401	PanBaRT20_chr4HG38250.1	84.211	19	3	0	351	407	184	202	4.80e-04	41.6	14	5
transcript401	PanBaRT20_chr4HG38250.6	84.211	19	3	0	351	407	184	202	0.001	40.8	14	5
transcript401	PanBaRT20_chr4HG38250.6	94.118	17	1	0	357	407	206	222	0.002	40.0	14	4
transcript401	PanBaRT20_chr3HG27423.1	85.714	21	2	1	296	355	32	52	0.011	35.4	15	5
transcript401	PanBaRT20_chr3HG27696.1	88.235	17	2	0	308	358	26	42	0.029	33.9	13	4
transcript401	PanBaRT20_chr7HG68643.2	51.429	35	17	0	124	228	78	112	0.11	35.0	26	9
transcript401	PanBaRT20_chr7HG66631.1	31.667	60	29	1	203	24	88	135	2.2	30.8	44	15
transcript401	PanBaRT20_chr7HG66631.7	30.769	65	33	1	203	9	88	140	4.0	30.4	48	16
transcript401	PanBaRT20_chr7HG66631.8	31.579	57	27	1	203	33	88	132	6.8	29.3	42	14
transcript401	PanBaRT20_chr7HG66631.6	31.579	57	27	1	203	33	88	132	6.8	29.3	42	14
transcript401	PanBaRT20_chr7HG66631.5	31.579	57	27	1	203	33	88	132	6.8	29.3	42	14
transcript401	PanBaRT20_chr7HG66631.4	31.579	57	27	1	203	33	88	132	6.8	29.3	42	14
transcript401	PanBaRT20_chr7HG66631.2	31.579	57	27	1	203	33	88	132	6.8	29.3	42	14
transcript401	PanBaRT20_chr7HG72973.97	32.558	43	29	0	89	217	314	356	7.0	29.6	32	11
transcript613	PanBaRT20_chr6HG56748.25	41.176	34	20	0	17	118	565	598	0.53	31.6	39	13
transcript613	PanBaRT20_chr6HG56748.31	41.176	34	20	0	17	118	508	541	0.58	31.6	39	13
transcript613	PanBaRT20_chr6HG56748.26	41.176	34	20	0	17	118	537	570	0.58	31.6	39	13
transcript613	PanBaRT20_chr6HG56748.2	41.176	34	20	0	17	118	533	566	0.61	31.2	39	13
transcript613	PanBaRT20_chr6HG56748.13	41.176	34	20	0	17	118	565	598	0.65	31.2	39	13
transcript613	PanBaRT20_chr6HG56748.30	41.176	34	20	0	17	118	534	567	0.66	31.2	39	13
transcript613	PanBaRT20_chr6HG56748.23	41.176	34	20	0	17	118	562	595	0.67	31.2	39	13
transcript613	PanBaRT20_chr2HG19449.39	36.000	50	18	2	41	157	15	61	1.8	30.0	45	15
transcript613	PanBaRT20_chr2HG19449.6	36.000	50	18	2	41	157	15	61	1.9	30.0	45	15
transcript613	PanBaRT20_chr2HG19449.5	36.000	50	18	2	41	157	15	61	2.0	30.0	45	15
transcript613	PanBaRT20_chr2HG19449.23	36.000	50	18	2	41	157	15	61	2.0	30.0	45	15
transcript613	PanBaRT20_chr2HG19449.32	36.000	50	18	2	41	157	15	61	2.0	30.0	45	15
transcript613	PanBaRT20_chr2HG19449.7	36.000	50	18	2	41	157	15	61	2.0	30.0	45	15
transcript613	PanBaRT20_chr2HG19449.4	36.000	50	18	2	41	157	15	61	2.1	30.0	45	15
transcript613	PanBaRT20_chr2HG19449.36	36.000	50	18	2	41	157	15	61	2.3	29.6	45	15
transcript613	PanBaRT20_chr2HG19449.41	36.000	50	18	2	41	157	15	61	2.4	29.6	45	15
transcript613	PanBaRT20_chr2HG19449.29	36.000	50	18	2	41	157	15	61	2.4	29.6	45	15
transcript613	PanBaRT20_chr2HG19449.24	36.000	50	18	2	41	157	15	61	2.5	29.6	45	15
transcript613	PanBaRT20_chr2HG19449.42	36.000	50	18	2	41	157	15	61	3.1	29.3	45	15
transcript613	PanBaRT20_chr1HG06500.28	36.585	41	25	1	35	154	527	567	4.0	28.9	46	15
transcript613	PanBaRT20_chr1HG06500.42	36.585	41	25	1	35	154	720	760	4.1	28.9	46	15
transcript613	PanBaRT20_chr1HG06500.7	36.585	41	25	1	35	154	720	760	4.1	28.9	46	15
transcript613	PanBaRT20_chr1HG06500.54	40.000	35	20	1	35	136	720	754	8.6	28.1	39	13
transcript613	PanBaRT20_chr1HG06500.73	36.585	41	25	1	35	154	272	312	8.8	28.1	46	15
transcript797	PanBaRT20_chr5HG56431.1	94.030	67	4	0	1	201	1	67	3.34e-39	129	57	19
transcript797	PanBaRT20_chr5HG47847.4	80.247	81	13	1	1	243	1	78	6.37e-39	128	69	23
transcript797	PanBaRT20_chr2HG15378.1	80.247	81	13	1	1	243	1	78	6.37e-39	128	69	23
transcript797	PanBaRT20_chr1HG08207.6	80.247	81	13	1	1	243	1	78	6.37e-39	128	69	23
transcript797	PanBaRT20_chr2HG09856.5	80.247	81	13	1	1	243	53	130	1.00e-38	129	69	23
transcript797	PanBaRT20_chr2HG09856.4	80.247	81	13	1	1	243	53	130	1.00e-38	129	69	23
transcript797	PanBaRT20_chr2HG09856.2	80.247	81	13	1	1	243	53	130	1.00e-38	129	69	23
transcript797	PanBaRT20_chr2HG10971.3	79.012	81	14	1	1	243	1	78	3.68e-38	126	69	23
transcript797	PanBaRT20_chr5HG53165.1	95.312	64	3	0	1	192	1	64	6.40e-37	122	55	18
transcript797	PanBaRT20_chr3HG27219.2	95.312	64	3	0	1	192	1	64	6.40e-37	122	55	18
transcript797	PanBaRT20_chr6HG64883.5	89.062	64	6	1	1	192	1	63	1.09e-32	112	55	18
transcript797	PanBaRT20_chr6HG64883.4	89.062	64	6	1	1	192	1	63	1.09e-32	112	55	18
transcript797	PanBaRT20_chr3HG24887.3	96.000	50	2	0	1	150	1	50	5.37e-27	97.1	43	14
