transcript1233	PanBaRT20_chr1HG01453.5	100.000	235	0	0	1	705	1	235	8.03e-49	163	99	33
transcript1233	PanBaRT20_chr1HG01453.6	100.000	235	0	0	1	705	1	235	8.21e-49	163	99	33
transcript1233	PanBaRT20_chr1HG01453.3	100.000	235	0	0	1	705	1	235	8.21e-49	163	99	33
transcript1240	PanBaRT20_chr1HG01458.1	100.000	75	0	0	1	225	1	75	2.56e-42	134	99	33
transcript1242	PanBaRT20_chr1HG01458.1	100.000	75	0	0	1	225	1	75	2.56e-42	134	99	33
transcript1352	PanBaRT20_chr1HG01572.6	100.000	161	0	0	1	483	1	161	1.31e-106	303	99	33
transcript1352	PanBaRT20_chr1HG01572.5	100.000	161	0	0	1	483	1	161	1.31e-106	303	99	33
transcript1352	PanBaRT20_chr1HG01572.4	100.000	161	0	0	1	483	1	161	1.31e-106	303	99	33
transcript1352	PanBaRT20_chr1HG01572.3	100.000	161	0	0	1	483	1	161	1.31e-106	303	99	33
transcript1352	PanBaRT20_chr1HG01572.2	100.000	161	0	0	1	483	1	161	1.31e-106	303	99	33
transcript1352	PanBaRT20_chr1HG01572.1	100.000	161	0	0	1	483	1	161	1.31e-106	303	99	33
transcript1405	PanBaRT20_chr1HG01627.4	100.000	91	0	0	1	273	1	91	6.64e-59	177	99	33
transcript1405	PanBaRT20_chr1HG01627.2	100.000	91	0	0	1	273	1	91	6.64e-59	177	99	33
transcript1654	PanBaRT20_chr1HG01938.7	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.51	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.49	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.47	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.46	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.45	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.44	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.43	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.42	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.41	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.34	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.30	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.28	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.26	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.25	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.23	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.22	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.2	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.19	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.17	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.16	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.15	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.14	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.13	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01938.11	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.9	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.6	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.48	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.46	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.43	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.42	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.41	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.40	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.38	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.36	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.34	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.33	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.31	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.30	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.3	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.28	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.26	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.25	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.23	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.21	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.2	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.17	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.16	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.15	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1654	PanBaRT20_chr1HG01933.12	99.091	110	1	0	1	330	1	110	1.27e-77	226	99	33
transcript1999	PanBaRT20_chr1HG02375.9	100.000	74	0	0	1	222	1	74	2.51e-36	119	99	33
