transcript48236	PanBaRT20_chr7HG66672.2	96.825	63	2	0	1	189	103	165	1.16e-39	131	76	25
transcript48236	PanBaRT20_chr7HG66659.5	87.302	63	8	0	1	189	1	63	1.86e-36	119	76	25
transcript48236	PanBaRT20_chr7HG66659.1	87.302	63	8	0	1	189	1	63	1.86e-36	119	76	25
transcript48236	PanBaRT20_chr7HG66659.8	87.302	63	8	0	1	189	44	106	6.29e-36	119	76	25
transcript48236	PanBaRT20_chr7HG66659.4	87.302	63	8	0	1	189	44	106	6.29e-36	119	76	25
transcript48236	PanBaRT20_chr7HG66659.2	87.302	63	8	0	1	189	44	106	6.29e-36	119	76	25
transcript48236	PanBaRT20_chr7HG66672.1	97.619	42	1	0	1	126	103	144	6.71e-24	90.5	51	17
transcript48236	PanBaRT20_chr4HG34634.2	53.226	62	29	0	1	186	48	109	4.10e-20	80.5	75	25
transcript48236	PanBaRT20_chr2HG13064.4	54.839	62	28	0	1	186	49	110	7.53e-20	79.3	75	25
transcript48236	PanBaRT20_chr2HG13064.1	54.839	62	28	0	1	186	49	110	7.53e-20	79.3	75	25
transcript48236	PanBaRT20_chr5HG43468.5	52.542	59	27	1	1	174	51	109	3.00e-15	68.6	70	23
transcript48236	PanBaRT20_chr5HG43468.2	50.877	57	27	1	1	168	51	107	2.06e-14	65.9	67	22
transcript48236	PanBaRT20_chr4HG34634.7	53.846	39	18	0	1	117	48	86	4.91e-10	54.3	47	16
transcript48236	PanBaRT20_chr4HG34634.3	53.846	39	18	0	1	117	48	86	4.91e-10	54.3	47	16
transcript48236	PanBaRT20_chr5HG43468.1	32.955	88	27	2	1	168	51	138	8.43e-08	49.3	67	22
transcript48236	PanBaRT20_chr1HG06151.8	37.037	27	17	0	112	192	296	322	2.6	29.6	33	11
transcript48236	PanBaRT20_chr1HG06151.5	37.037	27	17	0	112	192	296	322	2.6	29.6	33	11
transcript48236	PanBaRT20_chr1HG06151.14	37.037	27	17	0	112	192	296	322	2.6	29.6	33	11
transcript48236	PanBaRT20_chr1HG06151.10	37.037	27	17	0	112	192	296	322	2.6	29.6	33	11
transcript48236	PanBaRT20_chr1HG06151.6	37.037	27	17	0	112	192	88	114	2.6	29.6	33	11
transcript48236	PanBaRT20_chr1HG06151.15	37.037	27	17	0	112	192	296	322	2.6	29.6	33	11
transcript48236	PanBaRT20_chr1HG06151.17	37.037	27	17	0	112	192	296	322	2.6	29.6	33	11
transcript48236	PanBaRT20_chr1HG06151.3	37.037	27	17	0	112	192	296	322	2.6	29.6	33	11
transcript48236	PanBaRT20_chr1HG06151.2	37.037	27	17	0	112	192	296	322	2.6	29.6	33	11
